id,date,store_nbr,family,sales,onpromotion,dcoilwtico
1735339,2015-09-03,5,BABY CARE,0.0,0,46.75
1735340,2015-09-03,5,BEAUTY,6.0,0,46.75
1735341,2015-09-03,5,BEVERAGES,1783.0,1,46.75
1735342,2015-09-03,5,BOOKS,0.0,0,46.75
1735343,2015-09-03,5,BREAD/BAKERY,334.656,2,46.75
1735344,2015-09-03,5,CELEBRATION,17.0,0,46.75
1735345,2015-09-03,5,CLEANING,837.0,3,46.75
1735346,2015-09-03,5,DAIRY,441.0,2,46.75
1735347,2015-09-03,5,DELI,208.614,1,46.75
1735348,2015-09-03,5,EGGS,66.0,1,46.75
1735349,2015-09-03,5,FROZEN FOODS,98.0,1,46.75
1735350,2015-09-03,5,GROCERY I,2396.0,9,46.75
1735351,2015-09-03,5,GROCERY II,8.0,0,46.75
1735352,2015-09-03,5,HARDWARE,0.0,0,46.75
1735353,2015-09-03,5,HOME AND KITCHEN I,31.0,0,46.75
1735354,2015-09-03,5,HOME AND KITCHEN II,34.0,0,46.75
1735355,2015-09-03,5,HOME APPLIANCES,1.0,0,46.75
1735356,2015-09-03,5,HOME CARE,199.0,0,46.75
1735357,2015-09-03,5,LADIESWEAR,14.0,0,46.75
1735358,2015-09-03,5,LAWN AND GARDEN,4.0,0,46.75
1735359,2015-09-03,5,LINGERIE,20.0,0,46.75
1735360,2015-09-03,5,"LIQUOR,WINE,BEER",80.0,0,46.75
1735361,2015-09-03,5,MAGAZINES,0.0,0,46.75
1735362,2015-09-03,5,MEATS,192.571,2,46.75
1735363,2015-09-03,5,PERSONAL CARE,277.0,2,46.75
1735364,2015-09-03,5,PET SUPPLIES,2.0,0,46.75
1735365,2015-09-03,5,PLAYERS AND ELECTRONICS,5.0,0,46.75
1735366,2015-09-03,5,POULTRY,165.065,1,46.75
1735367,2015-09-03,5,PREPARED FOODS,76.297,0,46.75
1735368,2015-09-03,5,PRODUCE,1239.534,2,46.75
1735369,2015-09-03,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,46.75
1735370,2015-09-03,5,SEAFOOD,13.953,0,46.75
1737120,2015-09-04,5,AUTOMOTIVE,7.0,0,46.02
1737121,2015-09-04,5,BABY CARE,0.0,0,46.02
1737122,2015-09-04,5,BEAUTY,9.0,0,46.02
1737123,2015-09-04,5,BEVERAGES,1695.0,5,46.02
1737124,2015-09-04,5,BOOKS,0.0,0,46.02
1737125,2015-09-04,5,BREAD/BAKERY,369.189,1,46.02
1737126,2015-09-04,5,CELEBRATION,19.0,0,46.02
1737127,2015-09-04,5,CLEANING,1165.0,5,46.02
1737128,2015-09-04,5,DAIRY,487.0,3,46.02
1737129,2015-09-04,5,DELI,311.205,57,46.02
1737130,2015-09-04,5,EGGS,80.0,21,46.02
1737131,2015-09-04,5,FROZEN FOODS,157.375,1,46.02
1737132,2015-09-04,5,GROCERY I,2801.0,8,46.02
1737133,2015-09-04,5,GROCERY II,25.0,0,46.02
1737134,2015-09-04,5,HARDWARE,1.0,0,46.02
1737135,2015-09-04,5,HOME AND KITCHEN I,50.0,0,46.02
1737136,2015-09-04,5,HOME AND KITCHEN II,19.0,0,46.02
1737137,2015-09-04,5,HOME APPLIANCES,0.0,0,46.02
1737138,2015-09-04,5,HOME CARE,231.0,0,46.02
1737139,2015-09-04,5,LADIESWEAR,4.0,0,46.02
1737140,2015-09-04,5,LAWN AND GARDEN,2.0,0,46.02
1737141,2015-09-04,5,LINGERIE,14.0,0,46.02
1737142,2015-09-04,5,"LIQUOR,WINE,BEER",97.0,2,46.02
1737143,2015-09-04,5,MAGAZINES,2.0,0,46.02
1737144,2015-09-04,5,MEATS,344.651,31,46.02
1737145,2015-09-04,5,PERSONAL CARE,284.0,3,46.02
1737146,2015-09-04,5,PET SUPPLIES,0.0,0,46.02
1737147,2015-09-04,5,PLAYERS AND ELECTRONICS,10.0,0,46.02
1737148,2015-09-04,5,POULTRY,338.09,21,46.02
1737149,2015-09-04,5,PREPARED FOODS,110.859,1,46.02
1737150,2015-09-04,5,PRODUCE,1385.511,0,46.02
1737151,2015-09-04,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,46.02
1737152,2015-09-04,5,SEAFOOD,11.965,5,46.02
1738902,2015-09-05,5,AUTOMOTIVE,5.0,0,
1738903,2015-09-05,5,BABY CARE,0.0,0,
1738904,2015-09-05,5,BEAUTY,7.0,0,
1738905,2015-09-05,5,BEVERAGES,2220.0,7,
1738906,2015-09-05,5,BOOKS,0.0,0,
1738907,2015-09-05,5,BREAD/BAKERY,498.119,1,
1738908,2015-09-05,5,CELEBRATION,43.0,0,
1738909,2015-09-05,5,CLEANING,1089.0,4,
1738910,2015-09-05,5,DAIRY,573.0,3,
1738911,2015-09-05,5,DELI,269.441,0,
1738912,2015-09-05,5,EGGS,101.0,0,
1738913,2015-09-05,5,FROZEN FOODS,176.386,1,
1738914,2015-09-05,5,GROCERY I,3222.0,8,
1738915,2015-09-05,5,GROCERY II,21.0,0,
1738916,2015-09-05,5,HARDWARE,0.0,0,
1738917,2015-09-05,5,HOME AND KITCHEN I,30.0,0,
1738918,2015-09-05,5,HOME AND KITCHEN II,125.0,0,
1738919,2015-09-05,5,HOME APPLIANCES,0.0,0,
1738920,2015-09-05,5,HOME CARE,277.0,0,
1738921,2015-09-05,5,LADIESWEAR,24.0,0,
1738922,2015-09-05,5,LAWN AND GARDEN,1.0,0,
1738923,2015-09-05,5,LINGERIE,35.0,1,
1738924,2015-09-05,5,"LIQUOR,WINE,BEER",119.0,0,
1738925,2015-09-05,5,MAGAZINES,1.0,0,
1738926,2015-09-05,5,MEATS,326.462,0,
1738927,2015-09-05,5,PERSONAL CARE,307.0,3,
1738928,2015-09-05,5,PET SUPPLIES,2.0,0,
1738929,2015-09-05,5,PLAYERS AND ELECTRONICS,4.0,0,
1738930,2015-09-05,5,POULTRY,265.697,0,
1738931,2015-09-05,5,PREPARED FOODS,126.277,0,
1738932,2015-09-05,5,PRODUCE,1569.308,0,
1738933,2015-09-05,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,
1738934,2015-09-05,5,SEAFOOD,16.167,0,
1740684,2015-09-06,5,AUTOMOTIVE,8.0,0,
1740685,2015-09-06,5,BABY CARE,0.0,0,
1740686,2015-09-06,5,BEAUTY,4.0,0,
1740687,2015-09-06,5,BEVERAGES,2507.0,7,
1740688,2015-09-06,5,BOOKS,0.0,0,
1740689,2015-09-06,5,BREAD/BAKERY,464.315,1,
1740690,2015-09-06,5,CELEBRATION,33.0,0,
1740691,2015-09-06,5,CLEANING,1034.0,5,
1740692,2015-09-06,5,DAIRY,657.0,2,
1740693,2015-09-06,5,DELI,322.617,2,
1740694,2015-09-06,5,EGGS,148.0,0,
1740695,2015-09-06,5,FROZEN FOODS,86.983,0,
1740696,2015-09-06,5,GROCERY I,3213.0,6,
1740697,2015-09-06,5,GROCERY II,20.0,0,
1740698,2015-09-06,5,HARDWARE,2.0,0,
1740699,2015-09-06,5,HOME AND KITCHEN I,16.0,0,
1740700,2015-09-06,5,HOME AND KITCHEN II,118.0,0,
1740701,2015-09-06,5,HOME APPLIANCES,0.0,0,
1740702,2015-09-06,5,HOME CARE,308.0,0,
1740703,2015-09-06,5,LADIESWEAR,14.0,0,
1740704,2015-09-06,5,LAWN AND GARDEN,0.0,0,
1740705,2015-09-06,5,LINGERIE,14.0,0,
1740706,2015-09-06,5,"LIQUOR,WINE,BEER",0.0,0,
1740707,2015-09-06,5,MAGAZINES,5.0,0,
1740708,2015-09-06,5,MEATS,285.678,1,
1740709,2015-09-06,5,PERSONAL CARE,362.0,3,
1740710,2015-09-06,5,PET SUPPLIES,1.0,0,
1740711,2015-09-06,5,PLAYERS AND ELECTRONICS,8.0,0,
1740712,2015-09-06,5,POULTRY,271.69,0,
1740713,2015-09-06,5,PREPARED FOODS,91.678,1,
1740714,2015-09-06,5,PRODUCE,1812.007,1,
1740715,2015-09-06,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,
1740716,2015-09-06,5,SEAFOOD,15.713,0,
1742466,2015-09-07,5,AUTOMOTIVE,5.0,0,
1742467,2015-09-07,5,BABY CARE,0.0,0,
1742468,2015-09-07,5,BEAUTY,4.0,0,
1742469,2015-09-07,5,BEVERAGES,2151.0,3,
1742470,2015-09-07,5,BOOKS,0.0,0,
1742471,2015-09-07,5,BREAD/BAKERY,467.93,1,
1742472,2015-09-07,5,CELEBRATION,33.0,0,
1742473,2015-09-07,5,CLEANING,1164.0,3,
1742474,2015-09-07,5,DAIRY,597.0,2,
1742475,2015-09-07,5,DELI,294.993,0,
1742476,2015-09-07,5,EGGS,92.0,1,
1742477,2015-09-07,5,FROZEN FOODS,93.0,1,
1742478,2015-09-07,5,GROCERY I,2960.0,3,
1742479,2015-09-07,5,GROCERY II,13.0,0,
1742480,2015-09-07,5,HARDWARE,0.0,0,
1742481,2015-09-07,5,HOME AND KITCHEN I,21.0,0,
1742482,2015-09-07,5,HOME AND KITCHEN II,85.0,0,
1742483,2015-09-07,5,HOME APPLIANCES,0.0,0,
1742484,2015-09-07,5,HOME CARE,250.0,0,
1742485,2015-09-07,5,LADIESWEAR,23.0,0,
1742486,2015-09-07,5,LAWN AND GARDEN,2.0,0,
1742487,2015-09-07,5,LINGERIE,17.0,0,
1742488,2015-09-07,5,"LIQUOR,WINE,BEER",54.0,0,
1742489,2015-09-07,5,MAGAZINES,4.0,0,
1742490,2015-09-07,5,MEATS,288.34702,0,
1742491,2015-09-07,5,PERSONAL CARE,324.0,3,
1742492,2015-09-07,5,PET SUPPLIES,2.0,0,
1742493,2015-09-07,5,PLAYERS AND ELECTRONICS,14.0,0,
1742494,2015-09-07,5,POULTRY,256.85,0,
1742495,2015-09-07,5,PREPARED FOODS,146.484,0,
1742496,2015-09-07,5,PRODUCE,1522.921,0,
1742497,2015-09-07,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,
1742498,2015-09-07,5,SEAFOOD,6.021,0,
1744248,2015-09-08,5,AUTOMOTIVE,5.0,0,45.92
1744249,2015-09-08,5,BABY CARE,0.0,0,45.92
1744250,2015-09-08,5,BEAUTY,3.0,0,45.92
1744251,2015-09-08,5,BEVERAGES,1862.0,4,45.92
1744252,2015-09-08,5,BOOKS,0.0,0,45.92
1744253,2015-09-08,5,BREAD/BAKERY,348.524,1,45.92
1744254,2015-09-08,5,CELEBRATION,30.0,0,45.92
1744255,2015-09-08,5,CLEANING,777.0,4,45.92
1744256,2015-09-08,5,DAIRY,505.0,3,45.92
1744257,2015-09-08,5,DELI,245.024,0,45.92
1744258,2015-09-08,5,EGGS,82.0,0,45.92
1744259,2015-09-08,5,FROZEN FOODS,69.0,1,45.92
1744260,2015-09-08,5,GROCERY I,2509.0,3,45.92
1744261,2015-09-08,5,GROCERY II,42.0,0,45.92
1744262,2015-09-08,5,HARDWARE,0.0,0,45.92
1744263,2015-09-08,5,HOME AND KITCHEN I,13.0,0,45.92
1744264,2015-09-08,5,HOME AND KITCHEN II,82.0,0,45.92
1744265,2015-09-08,5,HOME APPLIANCES,0.0,0,45.92
1744266,2015-09-08,5,HOME CARE,209.0,0,45.92
1744267,2015-09-08,5,LADIESWEAR,22.0,0,45.92
1744268,2015-09-08,5,LAWN AND GARDEN,2.0,0,45.92
1744269,2015-09-08,5,LINGERIE,13.0,0,45.92
1744270,2015-09-08,5,"LIQUOR,WINE,BEER",52.0,0,45.92
1744271,2015-09-08,5,MAGAZINES,2.0,0,45.92
1744272,2015-09-08,5,MEATS,233.128,0,45.92
1744273,2015-09-08,5,PERSONAL CARE,247.0,3,45.92
1744274,2015-09-08,5,PET SUPPLIES,8.0,0,45.92
1744275,2015-09-08,5,PLAYERS AND ELECTRONICS,7.0,0,45.92
1744276,2015-09-08,5,POULTRY,216.07901,0,45.92
1744277,2015-09-08,5,PREPARED FOODS,102.622,0,45.92
1744278,2015-09-08,5,PRODUCE,1375.811,0,45.92
1744279,2015-09-08,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,45.92
1744280,2015-09-08,5,SEAFOOD,11.296,0,45.92
1746030,2015-09-09,5,AUTOMOTIVE,4.0,0,44.13
1746031,2015-09-09,5,BABY CARE,0.0,0,44.13
1746032,2015-09-09,5,BEAUTY,4.0,0,44.13
1746033,2015-09-09,5,BEVERAGES,1678.0,5,44.13
1746034,2015-09-09,5,BOOKS,0.0,0,44.13
1746035,2015-09-09,5,BREAD/BAKERY,430.286,1,44.13
1746036,2015-09-09,5,CELEBRATION,33.0,0,44.13
1746037,2015-09-09,5,CLEANING,765.0,3,44.13
1746038,2015-09-09,5,DAIRY,399.0,2,44.13
1746039,2015-09-09,5,DELI,229.017,1,44.13
1746040,2015-09-09,5,EGGS,115.0,0,44.13
1746041,2015-09-09,5,FROZEN FOODS,113.0,1,44.13
1746042,2015-09-09,5,GROCERY I,2470.0,9,44.13
1746043,2015-09-09,5,GROCERY II,6.0,0,44.13
1746044,2015-09-09,5,HARDWARE,2.0,0,44.13
1746045,2015-09-09,5,HOME AND KITCHEN I,57.0,0,44.13
1746046,2015-09-09,5,HOME AND KITCHEN II,69.0,0,44.13
1746047,2015-09-09,5,HOME APPLIANCES,0.0,0,44.13
1746048,2015-09-09,5,HOME CARE,197.0,0,44.13
1746049,2015-09-09,5,LADIESWEAR,6.0,0,44.13
1746050,2015-09-09,5,LAWN AND GARDEN,0.0,0,44.13
1746051,2015-09-09,5,LINGERIE,26.0,1,44.13
1746052,2015-09-09,5,"LIQUOR,WINE,BEER",62.0,0,44.13
1746053,2015-09-09,5,MAGAZINES,3.0,0,44.13
1746054,2015-09-09,5,MEATS,213.208,0,44.13
1746055,2015-09-09,5,PERSONAL CARE,214.0,3,44.13
1746056,2015-09-09,5,PET SUPPLIES,9.0,0,44.13
1746057,2015-09-09,5,PLAYERS AND ELECTRONICS,6.0,0,44.13
1746058,2015-09-09,5,POULTRY,205.603,0,44.13
1746059,2015-09-09,5,PREPARED FOODS,96.879,1,44.13
1746060,2015-09-09,5,PRODUCE,1956.741,156,44.13
1746061,2015-09-09,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,44.13
1746062,2015-09-09,5,SEAFOOD,8.726,0,44.13
1747812,2015-09-10,5,AUTOMOTIVE,4.0,0,45.85
1747813,2015-09-10,5,BABY CARE,0.0,0,45.85
1747814,2015-09-10,5,BEAUTY,8.0,0,45.85
1747815,2015-09-10,5,BEVERAGES,1447.0,8,45.85
1747816,2015-09-10,5,BOOKS,0.0,0,45.85
1747817,2015-09-10,5,BREAD/BAKERY,379.419,1,45.85
1747818,2015-09-10,5,CELEBRATION,35.0,0,45.85
1747819,2015-09-10,5,CLEANING,763.0,3,45.85
1747820,2015-09-10,5,DAIRY,423.0,3,45.85
1747821,2015-09-10,5,DELI,210.054,0,45.85
1747822,2015-09-10,5,EGGS,53.0,0,45.85
1747823,2015-09-10,5,FROZEN FOODS,90.0,1,45.85
1747824,2015-09-10,5,GROCERY I,2213.0,5,45.85
1747825,2015-09-10,5,GROCERY II,19.0,0,45.85
1747826,2015-09-10,5,HARDWARE,2.0,0,45.85
1747827,2015-09-10,5,HOME AND KITCHEN I,13.0,0,45.85
1747828,2015-09-10,5,HOME AND KITCHEN II,47.0,0,45.85
1747829,2015-09-10,5,HOME APPLIANCES,0.0,0,45.85
1747830,2015-09-10,5,HOME CARE,176.0,0,45.85
1747831,2015-09-10,5,LADIESWEAR,11.0,0,45.85
1747832,2015-09-10,5,LAWN AND GARDEN,1.0,0,45.85
1747833,2015-09-10,5,LINGERIE,20.0,1,45.85
1747834,2015-09-10,5,"LIQUOR,WINE,BEER",50.0,0,45.85
1747835,2015-09-10,5,MAGAZINES,1.0,0,45.85
1747836,2015-09-10,5,MEATS,133.40201,0,45.85
1747837,2015-09-10,5,PERSONAL CARE,198.0,1,45.85
1747838,2015-09-10,5,PET SUPPLIES,1.0,0,45.85
1747839,2015-09-10,5,PLAYERS AND ELECTRONICS,4.0,0,45.85
1747840,2015-09-10,5,POULTRY,149.025,0,45.85
1747841,2015-09-10,5,PREPARED FOODS,100.49,0,45.85
1747842,2015-09-10,5,PRODUCE,1216.149,0,45.85
1747843,2015-09-10,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,45.85
1747844,2015-09-10,5,SEAFOOD,14.3,0,45.85
1749594,2015-09-11,5,AUTOMOTIVE,6.0,0,44.75
1749595,2015-09-11,5,BABY CARE,0.0,0,44.75
1749596,2015-09-11,5,BEAUTY,4.0,0,44.75
1749597,2015-09-11,5,BEVERAGES,1822.0,5,44.75
1749598,2015-09-11,5,BOOKS,0.0,0,44.75
1749599,2015-09-11,5,BREAD/BAKERY,408.075,1,44.75
1749600,2015-09-11,5,CELEBRATION,25.0,0,44.75
1749601,2015-09-11,5,CLEANING,833.0,4,44.75
1749602,2015-09-11,5,DAIRY,510.0,2,44.75
1749603,2015-09-11,5,DELI,261.772,58,44.75
1749604,2015-09-11,5,EGGS,89.0,20,44.75
1749605,2015-09-11,5,FROZEN FOODS,95.0,1,44.75
1749606,2015-09-11,5,GROCERY I,2564.0,10,44.75
1749607,2015-09-11,5,GROCERY II,12.0,0,44.75
1749608,2015-09-11,5,HARDWARE,0.0,0,44.75
1749609,2015-09-11,5,HOME AND KITCHEN I,22.0,0,44.75
1749610,2015-09-11,5,HOME AND KITCHEN II,71.0,0,44.75
1749611,2015-09-11,5,HOME APPLIANCES,0.0,0,44.75
1749612,2015-09-11,5,HOME CARE,192.0,0,44.75
1749613,2015-09-11,5,LADIESWEAR,6.0,0,44.75
1749614,2015-09-11,5,LAWN AND GARDEN,1.0,0,44.75
1749615,2015-09-11,5,LINGERIE,19.0,0,44.75
1749616,2015-09-11,5,"LIQUOR,WINE,BEER",80.0,3,44.75
1749617,2015-09-11,5,MAGAZINES,5.0,0,44.75
1749618,2015-09-11,5,MEATS,334.343,29,44.75
1749619,2015-09-11,5,PERSONAL CARE,212.0,4,44.75
1749620,2015-09-11,5,PET SUPPLIES,0.0,0,44.75
1749621,2015-09-11,5,PLAYERS AND ELECTRONICS,4.0,0,44.75
1749622,2015-09-11,5,POULTRY,275.254,19,44.75
1749623,2015-09-11,5,PREPARED FOODS,94.756,1,44.75
1749624,2015-09-11,5,PRODUCE,1367.907,0,44.75
1749625,2015-09-11,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,44.75
1749626,2015-09-11,5,SEAFOOD,9.064,4,44.75
1751376,2015-09-12,5,AUTOMOTIVE,3.0,0,
1751377,2015-09-12,5,BABY CARE,0.0,0,
1751378,2015-09-12,5,BEAUTY,5.0,0,
1751379,2015-09-12,5,BEVERAGES,2506.0,8,
1751380,2015-09-12,5,BOOKS,0.0,0,
1751381,2015-09-12,5,BREAD/BAKERY,404.04,0,
1751382,2015-09-12,5,CELEBRATION,32.0,0,
1751383,2015-09-12,5,CLEANING,1004.0,4,
1751384,2015-09-12,5,DAIRY,529.0,3,
1751385,2015-09-12,5,DELI,299.957,0,
1751386,2015-09-12,5,EGGS,110.0,0,
1751387,2015-09-12,5,FROZEN FOODS,203.144,1,
1751388,2015-09-12,5,GROCERY I,3159.0,8,
1751389,2015-09-12,5,GROCERY II,16.0,0,
1751390,2015-09-12,5,HARDWARE,1.0,0,
1751391,2015-09-12,5,HOME AND KITCHEN I,24.0,0,
1751392,2015-09-12,5,HOME AND KITCHEN II,32.0,0,
1751393,2015-09-12,5,HOME APPLIANCES,0.0,0,
1751394,2015-09-12,5,HOME CARE,237.0,0,
1751395,2015-09-12,5,LADIESWEAR,13.0,0,
1751396,2015-09-12,5,LAWN AND GARDEN,2.0,0,
1751397,2015-09-12,5,LINGERIE,15.0,0,
1751398,2015-09-12,5,"LIQUOR,WINE,BEER",138.0,0,
1751399,2015-09-12,5,MAGAZINES,4.0,0,
1751400,2015-09-12,5,MEATS,266.05,0,
1751401,2015-09-12,5,PERSONAL CARE,319.0,2,
1751402,2015-09-12,5,PET SUPPLIES,0.0,0,
1751403,2015-09-12,5,PLAYERS AND ELECTRONICS,9.0,0,
1751404,2015-09-12,5,POULTRY,241.72,0,
1751405,2015-09-12,5,PREPARED FOODS,91.282,0,
1751406,2015-09-12,5,PRODUCE,1491.762,0,
1751407,2015-09-12,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,
1751408,2015-09-12,5,SEAFOOD,9.038,0,
1753158,2015-09-13,5,AUTOMOTIVE,7.0,0,
1753159,2015-09-13,5,BABY CARE,0.0,0,
1753160,2015-09-13,5,BEAUTY,3.0,0,
1753161,2015-09-13,5,BEVERAGES,2472.0,7,
1753162,2015-09-13,5,BOOKS,0.0,0,
1753163,2015-09-13,5,BREAD/BAKERY,432.273,3,
1753164,2015-09-13,5,CELEBRATION,22.0,0,
1753165,2015-09-13,5,CLEANING,935.0,3,
1753166,2015-09-13,5,DAIRY,545.0,4,
1753167,2015-09-13,5,DELI,245.045,4,
1753168,2015-09-13,5,EGGS,123.0,2,
1753169,2015-09-13,5,FROZEN FOODS,79.548004,1,
1753170,2015-09-13,5,GROCERY I,3065.0,16,
1753171,2015-09-13,5,GROCERY II,15.0,0,
1753172,2015-09-13,5,HARDWARE,0.0,0,
1753173,2015-09-13,5,HOME AND KITCHEN I,31.0,0,
1753174,2015-09-13,5,HOME AND KITCHEN II,35.0,0,
1753175,2015-09-13,5,HOME APPLIANCES,0.0,0,
1753176,2015-09-13,5,HOME CARE,253.0,0,
1753177,2015-09-13,5,LADIESWEAR,17.0,0,
1753178,2015-09-13,5,LAWN AND GARDEN,0.0,0,
1753179,2015-09-13,5,LINGERIE,24.0,0,
1753180,2015-09-13,5,"LIQUOR,WINE,BEER",0.0,0,
1753181,2015-09-13,5,MAGAZINES,1.0,0,
1753182,2015-09-13,5,MEATS,244.144,1,
1753183,2015-09-13,5,PERSONAL CARE,301.0,3,
1753184,2015-09-13,5,PET SUPPLIES,4.0,0,
1753185,2015-09-13,5,PLAYERS AND ELECTRONICS,8.0,0,
1753186,2015-09-13,5,POULTRY,264.8,0,
1753187,2015-09-13,5,PREPARED FOODS,86.903,0,
1753188,2015-09-13,5,PRODUCE,1472.771,7,
1753189,2015-09-13,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,
1753190,2015-09-13,5,SEAFOOD,21.126999,1,
1754940,2015-09-14,5,AUTOMOTIVE,9.0,0,44.07
1754941,2015-09-14,5,BABY CARE,0.0,0,44.07
1754942,2015-09-14,5,BEAUTY,6.0,0,44.07
1754943,2015-09-14,5,BEVERAGES,2257.0,9,44.07
1754944,2015-09-14,5,BOOKS,0.0,0,44.07
1754945,2015-09-14,5,BREAD/BAKERY,448.727,0,44.07
1754946,2015-09-14,5,CELEBRATION,35.0,0,44.07
1754947,2015-09-14,5,CLEANING,1001.0,3,44.07
1754948,2015-09-14,5,DAIRY,524.0,4,44.07
1754949,2015-09-14,5,DELI,311.889,1,44.07
1754950,2015-09-14,5,EGGS,126.0,0,44.07
1754951,2015-09-14,5,FROZEN FOODS,104.2,1,44.07
1754952,2015-09-14,5,GROCERY I,2820.0,9,44.07
1754953,2015-09-14,5,GROCERY II,36.0,0,44.07
1754954,2015-09-14,5,HARDWARE,0.0,0,44.07
1754955,2015-09-14,5,HOME AND KITCHEN I,22.0,0,44.07
1754956,2015-09-14,5,HOME AND KITCHEN II,34.0,0,44.07
1754957,2015-09-14,5,HOME APPLIANCES,0.0,0,44.07
1754958,2015-09-14,5,HOME CARE,243.0,0,44.07
1754959,2015-09-14,5,LADIESWEAR,25.0,0,44.07
1754960,2015-09-14,5,LAWN AND GARDEN,0.0,0,44.07
1754961,2015-09-14,5,LINGERIE,7.0,0,44.07
1754962,2015-09-14,5,"LIQUOR,WINE,BEER",37.0,0,44.07
1754963,2015-09-14,5,MAGAZINES,1.0,0,44.07
1754964,2015-09-14,5,MEATS,287.785,0,44.07
1754965,2015-09-14,5,PERSONAL CARE,298.0,3,44.07
1754966,2015-09-14,5,PET SUPPLIES,0.0,0,44.07
1754967,2015-09-14,5,PLAYERS AND ELECTRONICS,10.0,0,44.07
1754968,2015-09-14,5,POULTRY,244.26,0,44.07
1754969,2015-09-14,5,PREPARED FOODS,96.817,0,44.07
1754970,2015-09-14,5,PRODUCE,1649.915,0,44.07
1754971,2015-09-14,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,44.07
1754972,2015-09-14,5,SEAFOOD,13.49,1,44.07
1756722,2015-09-15,5,AUTOMOTIVE,4.0,0,44.58
1756723,2015-09-15,5,BABY CARE,0.0,0,44.58
1756724,2015-09-15,5,BEAUTY,5.0,0,44.58
1756725,2015-09-15,5,BEVERAGES,1786.0,7,44.58
1756726,2015-09-15,5,BOOKS,0.0,0,44.58
1756727,2015-09-15,5,BREAD/BAKERY,378.244,0,44.58
1756728,2015-09-15,5,CELEBRATION,35.0,0,44.58
1756729,2015-09-15,5,CLEANING,776.0,4,44.58
1756730,2015-09-15,5,DAIRY,638.0,1,44.58
1756731,2015-09-15,5,DELI,230.155,1,44.58
1756732,2015-09-15,5,EGGS,77.0,0,44.58
1756733,2015-09-15,5,FROZEN FOODS,147.212,1,44.58
1756734,2015-09-15,5,GROCERY I,2184.0,10,44.58
1756735,2015-09-15,5,GROCERY II,27.0,0,44.58
1756736,2015-09-15,5,HARDWARE,2.0,0,44.58
1756737,2015-09-15,5,HOME AND KITCHEN I,30.0,0,44.58
1756738,2015-09-15,5,HOME AND KITCHEN II,83.0,0,44.58
1756739,2015-09-15,5,HOME APPLIANCES,0.0,0,44.58
1756740,2015-09-15,5,HOME CARE,206.0,1,44.58
1756741,2015-09-15,5,LADIESWEAR,15.0,0,44.58
1756742,2015-09-15,5,LAWN AND GARDEN,1.0,0,44.58
1756743,2015-09-15,5,LINGERIE,15.0,1,44.58
1756744,2015-09-15,5,"LIQUOR,WINE,BEER",69.0,0,44.58
1756745,2015-09-15,5,MAGAZINES,2.0,0,44.58
1756746,2015-09-15,5,MEATS,197.054,0,44.58
1756747,2015-09-15,5,PERSONAL CARE,239.0,3,44.58
1756748,2015-09-15,5,PET SUPPLIES,0.0,0,44.58
1756749,2015-09-15,5,PLAYERS AND ELECTRONICS,6.0,0,44.58
1756750,2015-09-15,5,POULTRY,197.18,0,44.58
1756751,2015-09-15,5,PREPARED FOODS,71.205,0,44.58
1756752,2015-09-15,5,PRODUCE,1327.248,0,44.58
1756753,2015-09-15,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,44.58
1756754,2015-09-15,5,SEAFOOD,12.472,1,44.58
1758504,2015-09-16,5,AUTOMOTIVE,5.0,0,47.12
1758505,2015-09-16,5,BABY CARE,0.0,0,47.12
1758506,2015-09-16,5,BEAUTY,7.0,0,47.12
1758507,2015-09-16,5,BEVERAGES,1556.0,9,47.12
1758508,2015-09-16,5,BOOKS,0.0,0,47.12
1758509,2015-09-16,5,BREAD/BAKERY,367.597,0,47.12
1758510,2015-09-16,5,CELEBRATION,27.0,0,47.12
1758511,2015-09-16,5,CLEANING,710.0,4,47.12
1758512,2015-09-16,5,DAIRY,440.0,3,47.12
1758513,2015-09-16,5,DELI,223.384,1,47.12
1758514,2015-09-16,5,EGGS,80.0,0,47.12
1758515,2015-09-16,5,FROZEN FOODS,76.0,1,47.12
1758516,2015-09-16,5,GROCERY I,2227.0,7,47.12
1758517,2015-09-16,5,GROCERY II,10.0,0,47.12
1758518,2015-09-16,5,HARDWARE,3.0,0,47.12
1758519,2015-09-16,5,HOME AND KITCHEN I,19.0,0,47.12
1758520,2015-09-16,5,HOME AND KITCHEN II,26.0,0,47.12
1758521,2015-09-16,5,HOME APPLIANCES,0.0,0,47.12
1758522,2015-09-16,5,HOME CARE,178.0,2,47.12
1758523,2015-09-16,5,LADIESWEAR,9.0,0,47.12
1758524,2015-09-16,5,LAWN AND GARDEN,1.0,0,47.12
